ID,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,POLICE DISTRICT,LATITUDE,LONGITUDE
2022390-20101116,557 W DIVERSEY PKWY  ,CHICAGO,IL,60614,43,48,19,41.93272149,-87.64335422
2026682-20101116,1030 W NORTH AVE 3RD 300,CHICAGO,IL,60642,32,51,18,41.91093166,-87.65423265
2027280-20101116,4001 W DEVON AVE 3 302,CHICAGO,IL,60646,39,47,17,41.99712908,-87.72896987
44576-20110316,875 N MICHIGAN AVE  1,CHICAGO,IL,60611,42,43,18,41.89894854,-87.62397499
2027461-20101116,5660 N ELSTON AVE 1ST ,CHICAGO,IL,60646,45,30,16,41.98414321,-87.76689573
1932249-20110316,900 N MICHIGAN AVE 3RD L312,CHICAGO,IL,60611,42,61,18,41.8992486,-87.62427498
2054943-20100901,116 W ILLINOIS ST 6 6W,CHICAGO,IL,60654,42,46,18,41.89092004,-87.63187853
2027568-20101116,431 N WOLCOTT AVE 2 ,CHICAGO,IL,60622,27,27,12,41.88971854,-87.67428274
2027897-20101116,935 W CHESTNUT ST BASEMENT LL15,CHICAGO,IL,60642,27,50,12,41.89833529,-87.65140012
21023-20110316,900 N MICHIGAN AVE  ,CHICAGO,IL,60611,42,61,18,41.8992486,-87.62427498
2027979-20101116,1400 N MILWAUKEE AVE 1ST 102,CHICAGO,IL,60642,1,10,14,41.9072586,-87.67281319
1883389-20110316,400 N MICHIGAN AVE 10TH 1016,CHICAGO,IL,60611,42,48,18,41.88939788,-87.62439039
28271-20100916,221 N LA SALLE ST  1ST,CHICAGO,IL,60601,42,9,1,41.88630857,-87.63231876
2031567-20101116,4747 W PETERSON AVE 3 311,CHICAGO,IL,60646,39,20,17,41.98979237,-87.74784256
2032885-20101116,1432 W CHICAGO AVE 1ST ,CHICAGO,IL,60642,27,32,12,41.89623861,-87.66370497
1902912-20110316,303 E OHIO ST 19TH 1930,CHICAGO,IL,60611,42,41,18,41.89249219,-87.62005112
2032634-20101116,1923 N ELSTON AVE 1 ,CHICAGO,IL,60642,32,33,14,41.91716504,-87.66677415
1908238-20100916,200 S WACKER DR 1ST 100,CHICAGO,IL,60606,2,12,1,41.87928364,-87.6371007
1888781-20100916,200 W ADAMS ST 27 2725,CHICAGO,IL,60606,2,49,1,41.87949547,-87.63382966
2032754-20101116,1229 N NORTH BRANCH ST 3RD 311,CHICAGO,IL,60642,32,46,18,41.90432596,-87.65594025
1479772-20110316,625 N MICHIGAN AVE  422,CHICAGO,IL,60611,42,53,18,41.89329954,-87.6240647
2017946-20110316,830 N MICHIGAN AVE 1-2 ,CHICAGO,IL,60611,42,48,18,41.89762925,-87.62427007
2036224-20101116,1741 W CHICAGO AVE 1 ,CHICAGO,IL,60622,1,23,12,41.89589515,-87.67140623
1573967-20110316,923 N RUSH ST  ,CHICAGO,IL,60611,42,61,18,41.89989393,-87.62696106
1887318-20110316,410 N MICHIGAN AVE 6 600,CHICAGO,IL,60611,42,48,18,41.88987479,-87.62425976
1904338-20100916,200 S WACKER DR 35 3500,CHICAGO,IL,60606,2,12,1,41.87928364,-87.6371007
2059458-20100925,1564 N MILWAUKEE AVE 1 ,CHICAGO,IL,60622,1,8,14,41.90984445,-87.67685851
2059546-20101021,208 S LA SALLE ST 20 2040,CHICAGO,IL,60604,42,9,1,41.87910994,-87.63243043
1905070-20110316,835 N MICHIGAN AVE  ,CHICAGO,IL,60611,42,37,18,41.89774086,-87.62396132
1893321-20110316,401 N MICHIGAN AVE 15 & 16 1501,CHICAGO,IL,60611,42,53,18,41.88935425,-87.62410246
47496-20110316,444 N WABASH AVE  4W,CHICAGO,IL,60611,42,55,18,41.89063079,-87.62682913
2032953-20100916,200 N MICHIGAN AVE 4TH 404A,CHICAGO,IL,60601,42,9,1,41.88580155,-87.62465977
1193312-20100916,111 N CANAL ST  ,CHICAGO,IL,60606,42,21,1,41.88356531,-87.63963728
1193358-20110316,1009-1011 N RUSH ST 3 ,CHICAGO,IL,60611,42,24,18,41.90104237,-87.62749015
1887350-20110316,500 N MICHIGAN AVE  400,CHICAGO,IL,60611,42,48,18,41.89097123,-87.62427695
1333520-20110316,535 N MICHIGAN AVE  206,CHICAGO,IL,60611,42,53,18,41.89189708,-87.62401629
1543392-20100916,303 W MADISON ST  ,CHICAGO,IL,60606,2,12,1,41.88182249,-87.63543657
2059953-20101028,230 W HURON ST 2 2E,CHICAGO,IL,60654,42,68,18,41.89488309,-87.63550308
2059993-20101008,5639 W 63RD ST GROUND ,CHICAGO,IL,60638,13,49,8,41.77791158,-87.76325856
2060004-20101008,3411 W DIVERSEY AVE 2 7,CHICAGO,IL,60647,35,28,14,41.93185416,-87.71275111
1719148-20110316,401 N MICHIGAN AVE  22,CHICAGO,IL,60611,42,53,18,41.88935425,-87.62410246
1923084-20100816,6009 N NINA AVE 1ST ,CHICAGO,IL,60631,41,52,16,41.99057095,-87.80001826
39338-20100916,221 N LA SALLE ST  820,CHICAGO,IL,60601,42,9,1,41.88630857,-87.63231876
1591561-20110316,500 N MICHIGAN AVE  300,CHICAGO,IL,60611,42,48,18,41.89097123,-87.62427695
2060131-20101102,5523 W IRVING PARK RD 1ST ,CHICAGO,IL,60641,38,52,16,41.95309037,-87.76550115
16258-20100916,2041 W CARROLL AVE  1,CHICAGO,IL,60612,27,27,12,41.88753909,-87.67845359
1992081-20110316,710 N WABASH AVE 1ST ,CHICAGO,IL,60611,42,56,18,41.89529559,-87.62696267
2060222-20101021,6025 N CICERO AVE 1 ,CHICAGO,IL,60646,39,3,17,41.99065036,-87.74818257
1964409-20110316,535 N MICHIGAN AVE 1 ,CHICAGO,IL,60611,42,,,41.89189708,-87.62401629
1677547-20100916,200 W MONROE ST 12TH ,CHICAGO,IL,60606,2,49,1,41.88076896,-87.63387497
1330295-20110316,605 N MICHIGAN AVE  ,CHICAGO,IL,60611,42,53,18,41.89271559,-87.62404433
1975157-20100916,100 N RIVERSIDE PLZ 24 2450,CHICAGO,IL,60606,42,21,1,41.88326585,-87.63876082
2060531-20101008,2035 W DIVISION ST 1ST ,CHICAGO,IL,60622,1,3,12,41.90305552,-87.67866461
60970-20110316,923 N RUSH ST  ,CHICAGO,IL,60611,42,61,18,41.89989393,-87.62696106
31163-20110316,59 E OAK ST 1ST ,CHICAGO,IL,60611,42,42,18,41.90067309,-87.62616122
53568-20101116,1246-1248 N ASHLAND AVE 1ST ,CHICAGO,IL,60622,1,25,14,41.90458941,-87.66767597
1926405-20100816,3617 W 27TH ST 1ST ,CHICAGO,IL,60623,22,25,10,41.84243106,-87.71552975
48733-20100916,100 S WACKER DR  2040,CHICAGO,IL,60606,2,12,1,41.88055703,-87.63713178
48009-20101116,6214 N PULASKI RD 1ST ,CHICAGO,IL,60646,39,47,17,41.99414982,-87.72903502
1473365-20110316,111 E WACKER DR 10 ,CHICAGO,IL,60601,42,44,1,41.88807943,-87.62404737
1093036-20110316,520 N MICHIGAN AVE  420,CHICAGO,IL,60611,42,48,18,41.89168852,-87.62430718
67343-20110316,101 E ERIE ST 20TH ,CHICAGO,IL,60611,42,48,18,41.89400969,-87.62536772
1893840-20100916,211 W WACKER DR 17 1700,CHICAGO,IL,60606,42,9,1,41.88670788,-87.63431855
